,Unnamed: 0,start station id,start station name,start station latitude,start station longitude,covid_cases,trip count,tripduration_sum(mins),tripduration_mean(mins),usertype_member_count,geometry
816,816,3726.0,Center Blvd & 51 Ave,40.74336608027021,-73.95960688591003,0.0021779499494809632,0.0351966625028026,181721.3835,3349.2756,6106.0,POINT (-73.95960688591003 40.74336608027021)
817,817,3727.0,Frost St & Meeker Ave,40.71766197083994,-73.94880026578903,0.002514454889821207,0.017624355401812883,70370.0837,2537.513,3274.0,POINT (-73.94880026578903 40.71766197083994)
818,818,3728.0,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,0.001241029419336547,0.02348179110214279,96430.0504,2681.6029,4651.0,POINT (-73.99344027042389 40.69535693320225)
819,819,3731.0,W 47 St & 6 Ave,40.758397,-73.98255,0.0020293253312463613,0.03262627718522789,139389.1336,3045.7164,6059.0,POINT (-73.98255 40.758397)
820,820,3731.11,14 St & 7 Ave,40.663779,-73.983968,0.21114970803997088,0.11621184459178119,373986.0144,56879.8295,22244.0,POINT (-73.983968 40.663779)
821,821,3733.0,Avenue C & E 18 St,40.730563,-73.973984,0.0018137045143026894,0.05191617821338202,227227.4828,2964.5003,10531.0,POINT (-73.973984 40.730563)
822,822,3734.0,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658,0.0015091618852298128,0.05860638672688255,239901.5169,2797.8036,11841.0,POINT (-73.962658 40.759125)
823,823,3735.0,W 30 St & 10 Ave,40.752694,-74.002353,0.0016613381037808384,0.11684443163255502,517571.3669,2962.1015,20842.0,POINT (-74.002353 40.752694)
824,824,3736.0,E 12 St & Ave C,40.727243,-73.976831,0.00023570212470629787,0.0005725313090548028,1632.8334,122.5817,139.0,POINT (-73.976831 40.727243)
825,825,3736.03,Bedford Ave & Montgomery St,40.665816,-73.956934,0.1134882120178455,0.0648842125492457,304858.9666,46004.238,11183.0,POINT (-73.956934 40.665816)
826,826,3736.04,Sullivan Pl & Bedford Ave,40.66424,-73.957468,0.09153492985974951,0.03086464238813619,150053.6181,43584.0828,5387.0,POINT (-73.95746800000001 40.66424)
827,827,3737.0,Stanton St & Norfolk St,40.720747,-73.986274,0.0027571509580176234,0.07231510842061434,263953.3167,2417.6866,14238.0,POINT (-73.98627399999999 40.720747)
828,828,3738.0,Delancey St & Eldridge St,40.719383,-73.991479,0.0027786785907541823,0.03869590980429839,169648.2666,2906.9275,7005.0,POINT (-73.991479 40.719383)
829,829,3739.0,Perry St & Greenwich Ave,40.735918,-74.000939,0.0013014668429066037,0.05299317766887672,196892.4165,2477.0764,10193.0,POINT (-74.000939 40.735918)
830,830,3739.06,4 Ave & 17 St,40.665507,-73.993037,0.07743391848727932,0.042707632683129944,155835.518,25027.9678,7992.0,POINT (-73.993037 40.665507)
831,831,3740.0,W Broadway & W Houston St,40.726378,-74.000472,0.0014065100009839843,0.057989814547900455,234531.5673,2756.6861,10971.0,POINT (-74.000472 40.726378)
832,832,3744.0,1 Ave & E 5 St,40.725864,-73.986389,0.0018137045143026894,0.09567278434387112,339032.7163,2408.467,19147.0,POINT (-73.986389 40.725864)
833,833,3745.0,36 Ave & 31 St,40.75651272984955,-73.92957486212252,0.002827870674749425,0.022420806508439833,78424.3997,2298.733,4505.0,POINT (-73.92957486212252 40.75651272984955)
834,834,3746.0,6 Ave & Broome St,40.724308321602166,-74.00473035871983,0.0016297385923040497,0.09140482367637168,353720.7335,2609.1117,18479.0,POINT (-74.00473035871983 40.72430832160217)
835,835,3749.0,Lexington Ave & E 36 St,40.7475739589548,-73.9788007736206,0.0015754905188265203,0.06138896896319785,217650.3171,2099.1253,12322.0,POINT (-73.97880077362061 40.7475739589548)
836,836,3755.0,DeKalb Ave & Franklin Ave,40.69064807082943,-73.95746178925037,0.0021413663906398187,0.029951795266006855,124172.6835,2780.6189,4996.0,POINT (-73.95746178925037 40.69064807082943)
837,837,3756.0,White St & Moore St,40.704508,-73.9351,0.003114694729697958,0.01584670574292944,69588.2668,2901.733,2586.0,POINT (-73.93510000000001 40.704508)
838,838,3757.0,Stagg St & Morgan Ave,40.710681,-73.93372,0.0030521791105160225,0.008872233432625476,34975.0177,2682.5008,1460.0,POINT (-73.93371999999999 40.710681)
839,839,3758.0,George St & Wilson Ave,40.702997,-73.92997,0.0031462134756813404,0.014125108100317094,65827.7501,3066.3508,2223.0,POINT (-73.92997 40.702997)
840,840,3759.0,Irving Ave & Jefferson St,40.70538,-73.92535,0.0031066862002329817,0.015045962653342302,69972.6834,3198.096,2449.0,POINT (-73.92534999999999 40.70538)
841,841,3760.0,Willoughby Ave & Wyckoff Ave,40.705614,-73.92153,0.003099279381999033,0.012739822555331346,54643.3994,2847.1395,1910.0,POINT (-73.92153 40.705614)
842,842,3761.0,Cedar St & Myrtle Ave,40.697842,-73.926241,0.0025300504719327796,0.009628935652285321,42461.4164,2969.1496,1415.0,POINT (-73.926241 40.697842)
843,843,3762.0,3 Ave & Carroll St,40.677027,-73.9865,0.0012931355343213378,0.009997277473495403,39615.9336,2679.4144,1920.0,POINT (-73.98650000000001 40.677027)
844,844,3762.08,10 St & 7 Ave,40.666207,-73.981998,0.26353831439429465,0.16483296499151212,540382.9978,69965.6637,32263.0,POINT (-73.981998 40.666207)
845,845,3763.0,Wyckoff Av & Jefferson St,40.707165,-73.923711,0.003100655535565098,0.013328368726177892,59960.0501,2832.001,2071.0,POINT (-73.923711 40.707165)
846,846,3764.0,Bushwick Ave & McKibbin St,40.705517,-73.93936,0.003114694729697958,0.008772140546427084,37705.9662,2952.1917,1500.0,POINT (-73.93935999999999 40.705517)
847,847,3765.0,Bushwick Ave & Stagg St,40.709897,-73.94008,0.0031040915404442256,0.007490951603087666,30166.2995,2725.1745,1193.0,POINT (-73.94007999999999 40.709897)
848,848,3766.0,Sharon St & Olive St,40.715353,-73.93856,0.002514454889821207,0.02365395086640402,91913.9337,2608.1679,4207.0,POINT (-73.93856 40.715353)
849,849,3767.0,Powers St & Olive St,40.71323,-73.93894,0.0023153931786872597,0.009060408058678453,37185.4999,2311.1768,1608.0,POINT (-73.93894 40.71323)
850,850,3768.0,Waterbury St & Stagg St,40.71019,-73.93734,0.0031462134756813404,0.010966176611895839,45203.8658,2829.0359,2002.0,POINT (-73.93734000000001 40.71019)
851,851,3769.0,White St & Johnson Ave,40.707174,-73.93581,0.002901669777571874,0.0038996188462893564,16665.8331,2860.5099,700.0,POINT (-73.93581 40.707174)
852,852,3770.0,Central Ave & Flushing Ave,40.702831,-73.9333,0.0031462134756813404,0.012459562473975849,56265.9842,2999.991,2008.0,POINT (-73.9333 40.702831)
853,853,3771.0,McKibbin St & Bogart St,40.706237,-73.933871,0.0031178181108006612,0.018717369719099323,79392.5669,2807.9451,3078.0,POINT (-73.933871 40.706237)
854,854,3771.06,14 St & 5 Ave,40.666287,-73.988951,0.17534495932429717,0.11857804042151117,404887.5007,51453.6225,23818.0,POINT (-73.988951 40.666287)
855,855,3772.0,Devoe St & Morgan Ave,40.713811,-73.93515,0.002514454889821207,0.011694852823420133,43316.2498,2518.2892,2173.0,POINT (-73.93514999999999 40.713811)
856,856,3773.0,Knickerbocker Ave & Thames St,40.70539,-73.92976,0.0031066862002329817,0.017872585759584895,79312.6495,2989.2394,2809.0,POINT (-73.92976 40.70539)
857,857,3774.0,Knickerbocker Ave & George St,40.704425,-73.92836,0.0031066862002329817,0.015454341629031742,72353.5337,3069.9947,2382.0,POINT (-73.92836 40.704425)
858,858,3775.0,Suydam St & Knickerbocker Ave,40.702013,-73.923769,0.0031066862002329817,0.028094071298164696,123037.0836,2845.4699,4251.0,POINT (-73.92376899999999 40.702013)
859,859,3776.0,Central Ave & Starr Street,40.700003,-73.92834,0.0025583186686723735,0.011738893693347427,51355.933,2847.6337,1720.0,POINT (-73.92834000000001 40.700003)
860,860,3776.05,Montgomery St & Franklin Ave,40.666439,-73.960556,0.08195949370510174,0.03337096825854393,159730.6312,34724.0915,5843.0,POINT (-73.960556 40.666439)
861,861,3777.0,Stockholm St & Wilson Ave,40.699304,-73.923044,0.0031066862002329817,0.017260017296050735,76973.967,3026.2949,2397.0,POINT (-73.923044 40.699304)
862,862,3778.0,Irving Ave & DeKalb Ave,40.7027,-73.92095,0.0031066862002329817,0.01389689631978476,62078.3168,2958.4316,1932.0,POINT (-73.92095 40.7027)
863,863,3779.0,Hart St & Wyckoff Ave,40.704876,-73.919911,0.0031066862002329817,0.006510041318343423,26094.6495,2661.2178,1054.0,POINT (-73.919911 40.704876)
864,864,3779.02,3 Ave & 17 St,40.666168,-73.995549,0.05206134862559225,0.015246148425739086,58977.3993,18364.5691,2890.0,POINT (-73.995549 40.666168)
865,865,3780.0,Wyckoff Av & Stanhope St,40.703545,-73.917775,0.0031066862002329817,0.016831619743121615,70714.3336,2857.3324,2758.0,POINT (-73.91777500000001 40.703545)
866,866,3781.0,Greene Av & Myrtle Av,40.698568,-73.918877,0.003035935888865971,0.011514685628263029,49350.4996,2804.1571,1761.0,POINT (-73.91887699999999 40.698568)
867,867,3782.0,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,0.001241029419336547,0.03932048941417635,262494.0995,4178.7509,4799.0,POINT (-73.99717800000001 40.698458)
868,868,3783.0,Cliff St & Fulton St,40.70838,-74.00495,0.00230556865090597,0.06294641427244484,285986.7999,2994.1827,11875.0,POINT (-74.00494999999999 40.70838)
869,869,3785.0,W 42 St & 6 Ave,40.75492,-73.98455,0.0020053028765141105,0.07674321770603121,316079.5495,2822.1322,14500.0,POINT (-73.98455 40.75492)
870,870,3786.0,Division St & Bowery,40.714193,-73.996732,0.002821996638530945,0.04952996380641235,182667.6167,2548.2904,10733.0,POINT (-73.99673199999999 40.714193)
871,871,3787.0,Dock 72 Way & Market St,40.69985,-73.97141,0.002514454889821207,0.01734809903590532,64864.7495,2640.368,3527.0,POINT (-73.97141000000001 40.69985)
872,872,3789.0,Fulton St & Irving Pl,40.68186,-73.959432,0.0013719108238532541,0.022204605874251306,91797.6669,2789.7481,4027.0,POINT (-73.95943200000001 40.68186)
873,873,3790.0,Henry St & Middagh St,40.7003,-73.991581,0.001241029419336547,0.021752186028634574,107013.6995,3172.2482,3900.0,POINT (-73.991581 40.7003)
874,874,3793.0,Stuyvesant Walk & 1 Av Loop,40.732339777151054,-73.97898383438587,0.001504564505818423,0.009596905928701835,37185.5835,2396.4365,2297.0,POINT (-73.97898383438587 40.73233977715105)
875,875,3795.0,10 St & 2 Ave,40.671907,-73.993612,0.0012831790635953013,0.007863297139745684,32287.8002,2816.6784,1517.0,POINT (-73.993612 40.671907)
876,876,3798.0,W 40 St & 5 Ave,40.752269,-73.982079,0.0017659437021119927,0.07082172255853433,273067.2163,2658.2298,13954.0,POINT (-73.982079 40.752269)
877,877,3799.0,6 Ave & W 34 St,40.74964,-73.98805,0.001521274415438868,0.12061993529995838,474701.8664,2488.0817,22625.0,POINT (-73.98805 40.74964)
878,878,3803.0,Bedford Ave & Montgomery St,40.665816,-73.956934,0.0022491693092028284,0.013012075205790974,74561.5997,3775.4271,2052.0,POINT (-73.956934 40.665816)
879,879,3803.05,6 Ave & 12 St,40.666318,-73.985462,0.1594001191060214,0.10143413087345057,346192.8669,46607.3951,20199.0,POINT (-73.985462 40.666318)
880,880,3803.09,6 Ave & 9 St,40.668127,-73.983776,0.2010834348918926,0.16219852022677045,502959.6523,53406.7862,33275.0,POINT (-73.98377600000001 40.668127)
881,881,3804.0,Front St & Jay St,40.702461,-73.986842,0.001241029419336547,0.043272156561288876,208072.5497,3250.4536,8197.0,POINT (-73.986842 40.702461)
882,882,3808.0,24 St & 41 Ave,40.752474,-73.939991,0.002237411960365031,0.014477435059735434,60862.8,2830.8631,2787.0,POINT (-73.93999100000001 40.752474)
883,883,3809.0,W 55 St & 6 Ave,40.763189,-73.978434,0.0016495139708399172,0.08840203709041992,372417.683,2900.6221,17546.0,POINT (-73.97843399999999 40.763189)
884,884,3811.0,27 Ave & 3 St,40.77485,-73.9342,0.002762212172253133,0.007126613497325519,33525.9665,3220.5366,1249.0,POINT (-73.9342 40.77485)
885,885,3811.05,16th St & 4th Ave,40.666197,-73.992466,0.08438072916220715,0.03991704301591877,146186.5162,27688.2752,7775.0,POINT (-73.99246599999999 40.666197)
886,886,3812.0,University Pl & E 14 St,40.734814,-73.992085,0.0011291524940430459,0.15785849268120816,544673.7499,2351.0589,32565.0,POINT (-73.992085 40.734814)
887,887,3813.0,W 20 St & 10 Ave,40.745686,-74.005141,0.001259574496741171,0.05748935011690849,203010.5331,1765.6891,11925.0,POINT (-74.00514099999999 40.745686)
888,888,3814.0,E 56 St & Madison Ave,40.761573,-73.972628,0.0014053916179540009,0.036437814291662665,142924.4,2629.7382,7381.0,POINT (-73.972628 40.761573)
889,889,3815.0,E 51 St & 2 Ave,40.755293,-73.967641,0.0015091618852298128,0.06821930751737613,282674.4499,2868.4847,13101.0,POINT (-73.967641 40.755293)
890,890,3816.0,Metropolitan Ave & Vandervoort Ave,40.71429,-73.93323,0.002237008599550001,0.0022661029435315973,10401.8997,3085.5117,417.0,POINT (-73.93322999999999 40.71429)
891,891,3817.0,Withers St & Kingsland Ave,40.71773,-73.94051,0.002514454889821207,0.012019153774702925,48418.8501,2789.5746,2210.0,POINT (-73.94051 40.71773)
892,892,3818.0,Calyer St & Jewel St,40.72984,-73.94839,0.0017912570874406043,0.01535424874283335,64023.7666,2858.8779,2997.0,POINT (-73.94839 40.72984)
893,893,3819.0,Green St & McGuinness Blvd,40.73396,-73.95204,0.0017435617399941907,0.010013292335287145,46245.1999,3129.0987,1741.0,POINT (-73.95204 40.73396)
894,894,3820.0,Willoughby Ave & Myrtle Ave,40.69757,-73.93098,0.0025846092133356337,0.020350885621857082,87610.6161,2931.0582,2688.0,POINT (-73.93098000000001 40.69757)
895,895,3821.0,Evergreen Ave & Noll St,40.70106,-73.93318,0.0031462657609501532,0.0144173793280164,61843.2333,2767.3709,2148.0,POINT (-73.93317999999999 40.70106)
896,896,3822.0,Bushwick Ave & Forrest St,40.70076,-73.93641,0.0031462134756813404,0.010994202620031389,50032.1497,3005.136,1673.0,POINT (-73.93641 40.70076)
897,897,3823.0,Beaver St & Fayette St,40.70099,-73.93921,0.0031731607286086265,0.020262803882002498,82463.3832,2809.671,3246.0,POINT (-73.93921 40.70099)
898,898,3824.0,Van Sinderen Ave & Truxton St,40.6786,-73.90369,0.002492180714762651,0.008660036513884885,63774.6995,4819.9744,1161.0,POINT (-73.90369 40.6786)
899,899,3825.0,Broadway & Furman Ave,40.68139,-73.90756,0.0032231695105830994,0.003703436789340508,23141.7501,3877.7842,484.0,POINT (-73.90756 40.68139)
900,900,3826.0,Moffat St & Bushwick,40.68458,-73.90925,0.0032899646787406434,0.004628295057813652,25142.3831,3616.5732,576.0,POINT (-73.90925 40.68458)
901,901,3827.0,Halsey St & Broadway,40.68565,-73.91564,0.002492180714762651,0.013716729124627654,77531.3498,3802.5995,1719.0,POINT (-73.91564 40.68565)
902,902,3828.0,Eldert St & Bushwick Ave,40.68652,-73.91321,0.0034691881011866136,0.005569168188078537,31357.5501,3664.2936,652.0,POINT (-73.91321000000001 40.68652)
903,903,3829.0,Central Ave & Decatur St,40.6882,-73.90798,0.003453375465329997,0.005969539732872106,30802.8501,3402.1638,930.0,POINT (-73.90797999999999 40.6882)
904,904,3830.0,Halsey St & Evergreen Ave,40.68858,-73.91227,0.0035524586057027914,0.005473079017328081,28179.2001,3439.545,665.0,POINT (-73.91227000000001 40.68858)
905,905,3831.0,Broadway & Hancock St,40.68663,-73.9168,0.002570895252496893,0.011979116620223567,62121.8171,3507.6107,1682.0,POINT (-73.91679999999999 40.68663)
906,906,3832.0,Central Ave & Weirfield St,40.69055,-73.91181,0.002558158252787449,0.009340668140033951,46014.6164,3282.4883,1304.0,POINT (-73.91181 40.69055)
907,907,3833.0,Madison St & Evergreen Ave,40.69122,-73.91693,0.0025180532953963867,0.0049445885782005705,21736.7668,2934.6801,687.0,POINT (-73.91692999999999 40.69122)
908,908,3834.0,Irving Ave & Halsey St,40.69467,-73.90663,0.0030829633335235545,0.008011434611319304,34022.1333,2939.957,1195.0,POINT (-73.90663000000001 40.69467)
909,909,3834.1,6 St & 7 Ave,40.668662,-73.97988,0.2148278216965702,0.12481182537394703,416409.8319,59845.9582,25188.0,POINT (-73.97987999999999 40.668662)
910,910,3835.0,Knickerbocker Ave & Hancock St,40.69385,-73.90974,0.0025238085053914624,0.007478940456743859,33669.6499,3034.8414,994.0,POINT (-73.90974 40.69385)
911,911,3836.0,Bushwick Ave & Linden St,40.69146,-73.92146,0.002497474382212665,0.009520835335191057,47326.4998,3305.4584,1348.0,POINT (-73.92146 40.69146)
912,912,3837.0,Broadway & Kosciuszko St,40.69329,-73.92852,0.0025846092133356337,0.016062906377117964,77005.5834,3218.9492,1992.0,POINT (-73.92852000000001 40.69329)
913,913,3838.0,Bushwick Ave & Harman St,40.69356,-73.92524,0.0025308883647718688,0.01261570737644534,59546.4999,3162.0431,1726.0,POINT (-73.92524 40.69356)
914,914,3839.0,Putnam Ave & Knickerbocker Ave,40.69545,-73.91164,0.0025583186686723735,0.007723167099067936,34011.5833,2902.2353,1228.0,POINT (-73.91164000000001 40.69545)
915,915,3840.0,Putnam Ave & Wyckoff Ave,40.69811,-73.90904,0.0030696965495184214,0.008463854456936036,31223.4664,2331.736,1328.0,POINT (-73.90904 40.69811)
916,916,3841.0,Menahan St & Central Ave,40.69543,-73.9196,0.002521367282297337,0.006826334838730342,32355.8833,3214.7498,914.0,POINT (-73.9196 40.69543)
917,917,3842.0,Bushwick Ave & Dekalb Ave,40.69502,-73.92825,0.0025308883647718688,0.011322507286762115,50676.45,3020.061,1405.0,POINT (-73.92825000000001 40.69502)
918,918,3842.08,10 St & 5 Ave,40.668627,-73.987001,0.13906965485998166,0.0924057525383556,313510.0172,42470.0108,17893.0,POINT (-73.98700100000001 40.668627)
919,919,3843.0,Myrtle Ave & Grove St,40.69905,-73.91516,0.002895986253107879,0.005569168188078537,26105.1831,2987.465,807.0,POINT (-73.91516 40.69905)
920,920,3844.0,Myrtle Ave & Linden St,40.69943,-73.91337,0.0031066862002329817,0.010990198904583453,45088.7499,2868.0087,1729.0,POINT (-73.91337 40.69943)
921,921,3845.0,Irving Ave & Harman St,40.70108,-73.9179,0.0031066862002329817,0.014229204701963422,68840.2498,3178.5907,2272.0,POINT (-73.9179 40.70108)
922,922,3845.05,Eastern Pkwy & Ralph Ave,40.668514371,-73.923019528,0.009179703081305191,0.0004484161301687966,2867.3,2794.9959,84.0,POINT (-73.923019528 40.668514371)
923,923,3846.0,Central Ave & Himrod St,40.69676,-73.92302,0.0025846092133356337,0.010233496684923609,45821.4165,3005.3366,1522.0,POINT (-73.92301999999999 40.69676)
924,924,3847.0,Cedar St & Evergreen Ave,40.69671,-73.92807,0.0024878896419139353,0.006886390570449378,30977.9332,2923.3883,955.0,POINT (-73.92807000000001 40.69671)
925,925,3847.04,Carroll St & Franklin Ave,40.667941,-73.9588,0.11325095172470499,0.046995611927869066,214520.5008,45639.1568,8446.0,POINT (-73.9588 40.667941)
926,926,3848.0,Suydam St & Broadway,40.69544,-73.93223,0.0025738148303586644,0.018288972166170207,79365.2665,2892.4635,2636.0,POINT (-73.93223 40.69544)
927,927,3849.0,Suydam St & St. Nicholas Ave,40.70636,-73.91945,0.0028559390875159433,0.0051808077896287755,26147.7831,3378.3613,797.0,POINT (-73.91945 40.70636)
928,928,3850.0,Jefferson St & Cypress Ave,40.70907,-73.92157,0.003065216166485941,0.009468787034367893,43145.9507,3083.9703,1613.0,POINT (-73.92157 40.70907)
929,929,3850.03,3 Ave & 14 St,40.668545,-73.993332,0.05001242328680683,0.03592934242977483,137774.4174,20920.4895,6970.0,POINT (-73.993332 40.668545)
930,930,3851.0,Metropolitan Ave & Stewart Ave,40.71401,-73.92793,0.0023560973208749058,0.002410236699657282,13110.9841,3263.3063,417.0,POINT (-73.92793 40.71401)
931,931,3852.0,Stewart Ave & Johnson Ave,40.70869,-73.92587,0.0029002760862294804,0.004548220748854938,19185.5339,2689.0306,748.0,POINT (-73.92587 40.70869)
932,932,3853.0,Harrison Pl & Porter Ave,40.70686,-73.92851,0.0031066862002329817,0.007979404887735818,35881.3829,3183.5206,1327.0,POINT (-73.92851 40.70686)
933,933,3853.02,Eastern Pkwy & Rochester Ave,40.668465376,-73.928124666,0.012090264166933984,0.0007687133660036514,4700.2499,4214.3668,130.0,POINT (-73.928124666 40.668465376)
934,934,3854.0,Morgan Ave & Maspeth Ave,40.716657,-73.93637,0.0024266555071564212,0.008876237148073412,36902.6172,2815.9428,1538.0,POINT (-73.93637 40.716657)
935,935,3855.0,Frost St & Debevoise Ave,40.71882,-73.93948,0.001772750456446799,0.007346817846961981,29310.467,2826.2564,1250.0,POINT (-73.93948 40.71882)
936,936,3856.0,Kingsland Ave & Nassau Ave,40.72577,-73.94173,0.0017912570874406043,0.02618029531405144,96033.5501,2542.9236,5057.0,POINT (-73.94173000000001 40.72577)
937,937,3856.03,Flatbush Ave & Eastern Pkwy,40.668673277,-73.966290832,0.010420021179498902,0.0007927356586912655,4041.3496,4041.3496,154.0,POINT (-73.966290832 40.668673277)
938,938,3857.0,Engert Ave & McGuinness Blvd,40.72158,-73.94546,0.0017912570874406043,0.011242432977803401,44253.2,2688.7498,2153.0,POINT (-73.94546 40.72158)
939,939,3858.0,Kent St & McGuinness Blvd,40.73124,-73.95161,0.0017912570874406043,0.009000352326959418,37692.9999,2860.0736,1642.0,POINT (-73.95161 40.73124)
940,940,3859.0,Lorimer St & Calyer St,40.72795,-73.95414,0.0017912570874406043,0.020667179142244002,75768.6332,2540.5584,3920.0,POINT (-73.95414 40.72795)
941,941,3860.0,Wilson Ave & Troutman St,40.70166,-73.92754,0.0025846092133356337,0.013948944620607924,57540.4831,2765.4637,2114.0,POINT (-73.92753999999999 40.70166)
942,942,3861.0,Menahan St & Wyckoff Ave,40.70113,-73.91422,0.003054316396607308,0.007406873578681017,34514.3162,3014.6901,1066.0,POINT (-73.91422 40.70113)
943,943,3862.0,Linden St & Knickerbocker Ave,40.69714,-73.91566,0.0023469901981996596,0.003855577976362064,17316.7998,2751.1495,534.0,POINT (-73.91566 40.69714)
944,944,3862.07,Eastern Pkwy & Troy Ave,40.66929,-73.93679,0.02266031655496903,0.0016175010409660165,8987.1162,6939.1646,244.0,POINT (-73.93679 40.66929)
945,945,3863.0,Central Ave & Woodbine St,40.69296,-73.91605,0.002556582056340161,0.00848787674962365,35551.2333,2821.5663,1213.0,POINT (-73.91605 40.69296)
946,946,3864.0,Central Ave & Covert St,40.68929,-73.90951,0.003383861188736574,0.004760417667595529,23275.4834,3039.5275,638.0,POINT (-73.90951 40.68929)
947,947,3865.0,Knickerbocker Ave & Cooper St,40.69081,-73.90448,0.0033712139235040632,0.00634588898497806,35207.0995,3540.4736,833.0,POINT (-73.90448000000001 40.69081)
948,948,3865.05,3 St & Prospect Park West,40.763352156,-73.972159624,0.0004238048589483899,2.8026008135549792e-05,120.2333,111.9333,9.0,POINT (-73.972159624 40.763352156)
949,949,3866.0,Wilson Ave & Moffat St,40.68906,-73.90506,0.0035121416204134813,0.006566093334614523,32585.3002,3302.881,1034.0,POINT (-73.90506000000001 40.68906)
950,950,3867.0,Somers St & Broadway,40.67945,-73.90474,0.0017161753568850227,0.0019498094231446782,13813.1169,4044.4509,235.0,POINT (-73.90474 40.67945)
951,951,3868.0,Knickerbocker Ave & Halsey St,40.693,-73.90824,0.003453316725089726,0.006750264245219564,30491.6665,3030.1623,926.0,POINT (-73.90824000000001 40.693)
952,952,3869.0,Van Buren St & Broadway,40.692,-73.92617,0.002552385584468993,0.010950161750104097,53620.4339,3285.7004,1369.0,POINT (-73.92617 40.692)
953,953,3870.0,Melrose St & Broadway,40.697481,-73.935877,0.0031462134756813404,0.019674257711155954,82156.1496,2827.8006,2888.0,POINT (-73.935877 40.697481)
954,954,3871.0,Bushwick Ave & Furman Ave,40.68281,-73.90623,0.0029867604980251183,0.0033431023990262965,18206.7659,3071.1316,360.0,POINT (-73.90622999999999 40.68281)
955,955,3872.0,Hancock St & Wyckoff Ave,40.6972,-73.90674,0.003812964573899611,0.00426796066749944,19425.3832,2890.7268,563.0,POINT (-73.90674 40.6972)
956,956,3873.0,Madison St & Cypress Ave,40.70068,-73.90742,0.003950695804285226,0.005569168188078537,25024.3331,2848.4038,865.0,POINT (-73.90742 40.70068)
957,957,3874.0,Menahan St & Seneca Ave,40.70461,-73.91054,0.003856070099732324,0.006850357131417956,29747.6495,2751.1955000000003,1036.0,POINT (-73.91054 40.70461)
958,958,3874.01,5 St & 6 Ave,40.670483,-73.982089,0.10668139786736261,0.07580634829121426,230263.2168,32539.9638,15200.0,POINT (-73.982089 40.670483)
959,959,3875.0,Stephen St & Seneca Ave,40.6988,-73.9007,0.0026869190904982776,0.0017296050735082157,9817.7824,2685.3937,234.0,POINT (-73.9007 40.6988)
960,960,3876.0,Forest Ave & Summerfield St,40.69922,-73.89795,0.0039603240207273915,0.010737964831363505,64795.1332,3973.3281,1603.0,POINT (-73.89794999999999 40.69922)
961,961,3877.0,Madison St & Forest Ave,40.70555,-73.90245,0.003971836803701734,0.009440761026232343,54418.2002,3953.3157,1415.0,POINT (-73.90245 40.70555)
962,962,3878.0,Cypress Ave & George St,40.69812,-73.90271,0.0033216310114640604,0.0031509240575253836,14125.5333,2626.2882,439.0,POINT (-73.90271 40.69812)
963,963,3879.0,Broadway & Madison St,40.68822,-73.91966,0.002536116569331248,0.01790461548316838,84000.0994,3145.0265,2517.0,POINT (-73.91965999999999 40.68822)
964,964,3879.04,Union St & Bedford Ave,40.669178,-73.955416,0.20157205369538675,0.08822186989526282,390536.2999,71872.5299,15202.0,POINT (-73.955416 40.669178)
965,965,3880.0,Willoughby Ave & Onderdonk Ave,40.7098,-73.91727,0.003797541310269984,0.004123826911373755,20697.3001,3300.9691000000003,593.0,POINT (-73.91727 40.7098)
966,966,3881.0,12 Ave & W 125 St,40.818299,-73.960405,0.0014914758335858255,0.049778194164184365,382623.6668,4721.1829,8475.0,POINT (-73.96040499999999 40.818299)
967,967,3882.0,Norman St & Wyckoff Ave,40.69517,-73.90311,0.003971859592919133,0.009320649562794273,43886.8499,3176.471,1417.0,POINT (-73.90311 40.69517)
968,968,3882.01,12 St & 4 Ave,40.668603,-73.990439,0.10558288111417931,0.07326799269722303,270665.417,36484.5364,14083.0,POINT (-73.99043899999999 40.668603)
969,969,3883.0,Harman St & Seneca Ave,40.70577,-73.91292,0.0035965329938477666,0.0031869574965568046,13756.1334,2118.0574,448.0,POINT (-73.91292 40.70577)
970,970,3884.0,Centre St & Seneca Ave,40.69969,-73.9022,0.0035245246955516894,0.0037594888056116074,19875.9162,3218.2802,420.0,POINT (-73.90219999999999 40.69969)
971,971,3885.0,Onderdonk Ave & Gates Ave,40.70413,-73.90737,0.0036927705377133957,0.004684347074084751,21997.1504,2631.8833,732.0,POINT (-73.90737 40.70413)
972,972,3885.06,Buffalo Ave & St Johns Pl,40.67015,-73.92538,0.002385375142895452,0.00011210403254219916,625.8333,575.9499000000001,20.0,POINT (-73.92538 40.67015)
973,973,3886.0,Menahan St & Onderdonk Ave,40.70553,-73.9096,0.0037541253550091493,0.0052849043912751035,22996.1162,2735.4545,712.0,POINT (-73.9096 40.70553)
974,974,3887.0,Flushing Ave & Woodward Ave,40.71246,-73.91873,0.003922671798479113,0.006309855545946639,31893.8334,3410.8939,989.0,POINT (-73.91873 40.71246)
975,975,3887.03,Carroll St & Washington Ave,40.668674,-73.961815,0.10521533513411903,0.05049886294481279,218119.9467,41302.7223,8739.0,POINT (-73.961815 40.668674)
